anime_id,studio_name,is_main
16498,WIT STUDIO,True
16498,Pony Canyon,False
16498,Kodansha,False
16498,Production I.G,False
16498,Dentsu,False
16498,Pony Canyon Enterprise,False
16498,Mainichi Broadcasting System,False
101922,ufotable,True
101922,Aniplex,False
101922,Shueisha,False
101922,Aniplex of America,False
101922,ufotable,False
101922,ufotable,False
1535,MADHOUSE,True
1535,VAP,False
1535,Viz Media,False
1535,Nippon Television Network,False
1535,Konami,False
1535,Ashi Productions,False
1535,Shueisha,False
1535,Selecta Visión,False
113415,Toho,False
113415,MAPPA,True
113415,Shueisha,False
113415,Sumzap,False
113415,Mainichi Broadcasting System,False
21459,bones,True
21459,Dentsu,False
21459,Mainichi Broadcasting System,False
21459,Toho,False
21459,Movic,False
11061,MADHOUSE,True
11061,VAP,False
11061,Viz Media,False
11061,Nippon Television Network,False
11061,Studio Live,False
21087,MADHOUSE,True
21087,TV Tokyo,False
21087,Bandai Visual,False
21087,Viz Media,False
21087,Lantis,False
21087,Shueisha,False
21087,Banpresto,False
21087,Asatsu DK,False
21087,Good Smile Company,False
20605,Studio Pierrot,True
20605,Marvelous,False
20605,TC Entertainment,False
20605,Studio Pierrot,False
20958,WIT STUDIO,True
20958,Pony Canyon,False
20958,Kodansha,False
20958,Production I.G,False
20958,Dentsu,False
20958,Pony Canyon Enterprise,False
20958,Mainichi Broadcasting System,False
20958,Funimation,False
21,Toei Animation,True
21,Funimation,False
21,Fuji TV,False
21,4Kids Entertainment,False
21,TAP,False
21,Asatsu DK,False
21,Magic Bus,False
21,Mushi Production,False
21,Studio Guts,False
21,Asahi Production,False
21,Avex Pictures,False
5114,bones,True
5114,Aniplex,False
5114,Square Enix,False
5114,Mainichi Broadcasting System,False
5114,Aniplex of America,False
11757,Aniplex,False
11757,A-1 Pictures,True
11757,Genco,False
11757,DAX Production,False
11757,Aniplex of America,False
11757,ASCII Media Works,False
20,Studio Pierrot,True
20,TV Tokyo,False
20,Aniplex,False
20,Viz Media,False
20,Shueisha,False
20,KSS,False
20,SME Visual Works,False
20,Rakuonsha,False
21519,CoMix Wave,True
21519,Kadokawa Pictures Japan,False
21519,Funimation,False
21519,NYAV Post,False
21519,Toho,False
21519,Madman Entertainment,False
21519,Selecta Visión,False
20954,Kyoto Animation,True
20954,ABC Animation,False
20954,Kodansha,False
99147,WIT STUDIO,True
99147,Pony Canyon,False
99147,Kodansha,False
99147,Production I.G,False
99147,Dentsu,False
99147,Pony Canyon Enterprise,False
99147,Mainichi Broadcasting System,False
21856,bones,True
21856,Yomiuri TV,False
21856,Dentsu,False
21856,Movic,False
21856,Sony Music Entertainment,False
21856,Toho,False
101759,CloverWorks,True
101759,Aniplex,False
101759,Dentsu,False
101759,Fuji TV,False
101759,Shueisha,False
101759,Aniplex of America,False
110277,MAPPA,True
110277,Pony Canyon,False
110277,Kodansha,False
110277,Production I.G,False
110277,Dentsu,False
110277,Mainichi Broadcasting System,False
110277,Pony Canyon Enterprise,False
110277,MAPPA,False
20755,Lerche,True
20755,Funimation,False
20755,Kansai TV,False
21507,bones,True
21507,BS Fuji,False
21507,Shogakukan-Shueisha Productions,False
21507,Warner Bros. Japan,False
20665,A-1 Pictures,True
20665,Aniplex,False
20665,Dentsu,False
20665,Fuji TV,False
20665,Kodansha,False
20665,Aniplex of America,False
20665,Kansai TV,False
20665,KYORAKU,False
21234,A-1 Pictures,True
21234,Kansai TV,False
21234,Aniplex of America,False
21234,Madman Entertainment,False
100166,bones,True
100166,Toho,False
100166,Shueisha,False
1735,Studio Pierrot,True
1735,TV Tokyo,False
1735,Aniplex,False
1735,KSS,False
1735,Viz Media,False
1735,Rakuonsha,False
1735,TV Tokyo Music,False
104578,WIT STUDIO,True
104578,Pony Canyon,False
104578,Kodansha,False
104578,Production I.G,False
104578,Dentsu,False
104578,Pony Canyon Enterprise,False
104578,Mainichi Broadcasting System,False
21355,WHITE FOX,True
21355,Funimation,False
21355,Kadokawa Shoten,False
21355,Media Factory,False
21355,AT-X,False
21355,TV Tokyo,False
21355,Magic Capsule,False
9253,Frontier Works,False
9253,Funimation,False
9253,Media Factory,False
9253,Movic,False
9253,AT-X,False
9253,WHITE FOX,True
9253,Kadokawa Pictures Japan,False
9253,Nitroplus,False
20464,Production I.G,True
20464,Sentai Filmworks,False
127230,MAPPA,True
127230,Shueisha,False
101291,CloverWorks,True
101291,Aniplex,False
101291,ABC Animation,False
101291,KADOKAWA,False
101291,TOKYO MX,False
101291,Hakuhodo DY Music & Pictures,False
101291,BS11,False
97940,Studio Pierrot,True
97940,Funimation,False
97940,TV Tokyo,False
97940,Crunchyroll,False
97940,Shueisha,False
20447,bones,True
20447,Avex Entertainment,False
20447,Dentsu,False
20447,Shouchiku,False
20447,Kodansha,False
20447,Movic,False
20447,Lawson Entertainment,False
20447,A-Sketch,False
20447,Ai Addiction,False
20447,Funimation,False
20447,Madman Entertainment,False
101921,A-1 Pictures,True
101921,Aniplex,False
101921,Shueisha,False
101921,JR Higashi Nihon Kikaku,False
101921,Mainichi Broadcasting System,False
19815,MADHOUSE,True
19815,Media Factory,False
19815,Movic,False
19815,Frontier Works,False
19815,AT-X,False
19815,Sentai Filmworks,False
105333,TMS Entertainment,True
140960,CloverWorks,True
140960,WIT STUDIO,True
140960,Toho,False
140960,Shueisha,False
140960,TV Tokyo,False
140960,Shogakukan-Shueisha Productions,False
4224,Genco,False
4224,Starchild Records,False
4224,Magic Capsule,False
4224,NIS America Inc.,False
4224,Yomiuri Advertising,False
4224,TV Tokyo Music,False
4224,J.C.STAFF,True
4224,Hanabee Entertainment,False
21827,Kyoto Animation,True
21827,Lantis,False
21827,Pony Canyon,False
21827,Rakuonsha,False
21827,Madman Entertainment,False
21827,ABC Animation,False
20613,WHITE FOX,True
20613,Sentai Filmworks,False
20613,Toho,False
20613,Square Enix,False
20613,Hanabee Entertainment,False
20613,Animatsu Entertainment,False
104276,bones,True
104276,Toho,False
104276,Shueisha,False
104276,Yomiuri TV,False
20789,A-1 Pictures,True
20789,Funimation,False
20789,Aniplex,False
20789,Movic,False
20789,Dentsu,False
20789,Mainichi Broadcasting System,False
20789,Kodansha,False
101348,WIT STUDIO,True
101348,Twin Engine,False
101348,Kodansha,False
101348,Production I.G,False
101348,Dentsu,False
21202,Studio DEEN,True
21202,Nippon Columbia,False
21202,Half H.P Studio,False
124080,CloverWorks,True
124080,Aniplex,False
124080,Mainichi Broadcasting System,False
124080,Square Enix,False
124080,Movic,False
124080,My Theater D.D.,False
124080,Global Solutions,False
124080,Mirai Koujou,False
124080,Kanetsuu Investment,False
20623,MADHOUSE,True
20623,VAP,False
20623,Kodansha,False
20623,Nippon Television Network,False
20623,Forecast Communications,False
20623,Sentai Filmworks,False
112151,ufotable,True
112151,Aniplex,False
112151,Shueisha,False
112151,ufotable,False
99423,TRIGGER,True
99423,Aniplex,False
99423,CloverWorks,True
99423,A-1 Pictures,False
99423,Movic,False
99423,Ultra Super Pictures,False
99423,Crunchyroll,False
99423,Funimation,False
269,Studio Pierrot,True
269,TV Tokyo,False
269,Dentsu,False
269,Viz Media,False
1575,Sunrise,True
1575,Mainichi Broadcasting System,False
1575,Bandai Entertainment,False
1575,Sony Music Entertainment,False
1575,Funimation,False
30,Gainax,True
30,TV Tokyo,False
30,ADV Films,False
30,Kadokawa Shoten,False
30,NAS,False
30,Tatsunoko Production,True
30,GKIDS,False
30,Madman Entertainment,False
199,Studio Ghibli,True
199,Studio Hibari,False
199,Walt Disney Studios,False
199,GKIDS,False
20931,MADHOUSE,True
20931,VAP,False
20931,DAX Production,False
20931,Nippon Television Network,False
9919,Aniplex,False
9919,Dentsu,False
9919,A-1 Pictures,True
9919,Mainichi Broadcasting System,False
9919,Movic,False
9919,Aniplex of America,False
9919,Sakura Create,False
9919,Shueisha,False
14719,David Production,True
14719,Warner Bros. Japan,False
105310,David Production,True
105310,Funimation,False
105310,DMM pictures,False
105310,bilibili,False
105310,Kodansha,False
105310,Mainichi Broadcasting System,False
97668,J.C.STAFF,True
97668,TV Tokyo,False
97668,Bandai Namco Arts,False
97668,Shueisha,False
97668,BANDAI SPIRITS,False
97668,Good Smile Company,False
97668,ADK Marketing Solutions,False
97668,Viz Media,False
97668,Magic Capsule,False
97668,Lantis,False
97668,JR Higashi Nihon Kikaku,False
1,Sunrise,True
1,Bandai Visual,False
1,Bandai Entertainment,False
142329,ufotable,True
142329,Aniplex,False
142329,Shueisha,False
142329,Aniplex of America,False
142329,ufotable,False
98314,MAPPA,True
98314,Square Enix,False
98314,Dentsu,False
98314,Movic,False
98314,DIVE II Entertainment,False
98314,Netflix,False
98314,Sentai Filmworks,False
20594,Aniplex,False
20594,A-1 Pictures,True
20594,Genco,False
20594,DAX Production,False
20594,Aniplex of America,False
20594,ASCII Media Works,False
99263,Kinema Citrus,True
99263,Crunchyroll,False
99263,Glovision,False
99263,Nippon Columbia,False
99263,Kadokawa Media House,False
99263,Good Smile Company,False
99263,Frontier Works,False
99263,Sammy,False
99263,KADOKAWA,False
99263,AT-X,False
99263,NTT Plala,False
6547,Aniplex,False
6547,ASCII Media Works,False
6547,P.A.WORKS,True
6547,Visual Arts,False
6547,Movic,False
6547,Dentsu,False
6547,Mainichi Broadcasting System,False
6547,CBC TV,False
101338,bones,True
101338,Warner Bros. Japan,False
101338,Shogakukan-Shueisha Productions,False
101338,KLOCKWORX,False
101338,BS Fuji,False
101338,Hakuhodo DY Music & Pictures,False
120120,LIDENFILMS,True
120120,Kodansha,False
120120,Pony Canyon,False
120120,Ultra Super Pictures,False
101280,8-bit,True
101280,Funimation,False
101280,Lantis,False
101280,Bandai Namco Pictures,False
10620,Funimation,False
10620,Lantis,False
10620,Kadokawa Shoten,False
10620,Asread,True
10620,Rakuonsha,False
10620,Kadokawa Pictures Japan,False
10620,KLOCKWORX,False
10620,chara-ani.com,False
10620,12 Diary Holders,False
10620,Dwango,False
10620,Sakura Create,False
112641,A-1 Pictures,True
112641,Aniplex,False
112641,Shueisha,False
112641,JR Higashi Nihon Kikaku,False
112641,Mainichi Broadcasting System,False
145064,MAPPA,True
145064,Toho,False
145064,Shueisha,False
145064,Sumzap,False
145064,Mainichi Broadcasting System,False
20997,P.A.WORKS,True
20997,Aniplex,False
20997,Visual Arts,False
20997,TOKYO MX,False
20997,KADOKAWA,False
20997,ASCII Media Works,False
20997,Mainichi Broadcasting System,False
20997,BS11,False
20997,Movic,False
20997,Key,False
108465,Studio Bind,True
108465,Hakuhodo DY Music & Pictures,False
108465,Toho,False
108465,KADOKAWA,False
108465,Frontier Works,False
108465,Nippon BS Broadcasting,False
108465,GREE,False
108465,EGG FIRM,False
98659,Lerche,True
98659,KADOKAWA,False
98659,Crunchyroll,False
98659,AT-X,False
98659,AKABEiSOFT2,False
98659,Bandai Namco Music Live,False
98659,Sony Music Solutions,False
98659,Toranoana,False
98659,Kadokawa Media House,False
98659,Lantis,False
21311,bones,True
21311,Glovision,False
21311,Funimation,False
18679,Aniplex,False
18679,TRIGGER,True
18679,Dentsu,False
18679,Kadokawa Shoten,False
18679,Mainichi Broadcasting System,False
18679,Ultra Super Pictures,False
18679,Movic,False
18679,Aniplex of America,False
131681,MAPPA,True
131681,Pony Canyon,False
131681,Kodansha,False
131681,Production I.G,False
131681,Dentsu,False
131681,Mainichi Broadcasting System,False
131681,Pony Canyon Enterprise,False
131681,MAPPA,False
20923,J.C.STAFF,True
20923,Dentsu,False
20923,Sentai Filmworks,False
20923,Mainichi Broadcasting System,False
20923,Warner Bros. Japan,False
20923,KLOCKWORX,False
20923,Shueisha,False
20923,Hakuhodo DY Music & Pictures,False
20850,Studio Pierrot,True
20850,TC Entertainment,False
20850,Marvelous,False
20850,Studio Pierrot,False
117193,bones,True
117193,Movic,False
117193,Dentsu,False
117193,Sony Music Entertainment,False
117193,Shueisha,False
117193,YTV,False
117193,Toho,False
9989,Aniplex,False
9989,Dentsu,False
9989,A-1 Pictures,True
9989,Fuji TV,False
9989,Fujipacific Music,False
9989,Aniplex of America,False
9989,Hanabee Entertainment,False
20992,Production I.G,True
20992,Sentai Filmworks,False
97986,Kinema Citrus,True
97986,Media Factory,False
97986,AT-X,False
97986,Sony Music Communications,False
97986,Sentai Filmworks,False
97986,Cygames,False
15809,Funimation,False
15809,Lantis,False
15809,Pony Canyon,False
15809,WHITE FOX,True
131573,MAPPA,True
131573,Shueisha,False
131573,Toho,False
131573,Sumzap,False
131573,Mainichi Broadcasting System,False
154587,Toho,False
154587,MADHOUSE,True
154587,Shogakukan,False
154587,Nippon Television Network,False
154587,Shogakukan-Shueisha Productions,False
154587,Aniplex,False
154587,Dentsu,False
20832,MADHOUSE,True
20832,Funimation,False
20832,Madman Entertainment,False
20920,J.C.STAFF,True
20920,Genco,False
20920,MAGES.,False
151807,A-1 Pictures,True
151807,Aniplex,False
151807,Netmarble,False
151807,D&C MEDIA,False
151807,Kakao piccoma,False
151807,Crunchyroll,False
11111,Lantis,False
11111,Kadokawa Shoten,False
11111,P.A.WORKS,True
11111,Toho,False
11111,Sentai Filmworks,False
11111,KLOCKWORX,False
11111,Bandai Namco Live Creative,False
11111,NTT Docomo,False
132405,CloverWorks,True
132405,Aniplex,False
132405,Square Enix,False
132405,Movic,False
132405,TOKYO MX,False
132405,BS11,False
132405,Studio Mausu,False
3588,bones,True
3588,TV Tokyo,False
3588,Dentsu,False
3588,Square Enix,False
3588,Funimation,False
3588,Code,False
6702,TV Tokyo,False
6702,Dentsu,False
6702,Pony Canyon,False
6702,Satelight,True
6702,A-1 Pictures,True
6702,Funimation,False
6702,Kodansha,False
6702,DAX Production,False
6702,Sakura Create,False
21699,Studio DEEN,True
14813,Brain's Base,True
14813,TBS,False
14813,Sentai Filmworks,False
101347,MAPPA,True
101347,Twin Engine,False
101347,Tezuka Productions,True
101347,Sentai Filmworks,False
21170,Lerche,True
2001,Gainax,True
2001,Aniplex,False
2001,Konami,False
2001,Half H.P Studio,False
2001,Bandai,False
2001,Bandai Entertainment,False
2001,Aniplex of America,False
21698,Production I.G,True
21698,Sentai Filmworks,False
108632,WHITE FOX,True
108632,KADOKAWA,False
108632,Hakuhodo DY Music & Pictures,False
108632,AT-X,False
108632,Kadokawa Media House,False
108632,Memory-Tech,False
13601,Production I.G,True
13601,Fuji TV,False
13601,Nitroplus,False
13601,Sony Music Entertainment,False
13601,KYORAKU,False
13601,Toho,False
13601,Funimation,False
13601,Dentsu,False
2904,Sunrise,True
2904,Bandai Visual,False
2904,Mainichi Broadcasting System,False
2904,Bandai Entertainment,False
2904,Funimation,False
99750,Studio VOLN,True
99750,Half H.P Studio,False
99750,Futabasha,False
99750,ABC Animation,False
99750,Asahi Shimbun,False
99750,JR Higashi Nihon Kikaku,False
99750,Tohan,False
99750,Aniplex,False
431,Studio Ghibli,True
431,d-rights,False
431,Tokuma Shoten,False
431,Walt Disney Studios,False
431,GKIDS,False
12189,Kyoto Animation,True
12189,Lantis,False
12189,Kadokawa Shoten,False
12189,KLOCKWORX,False
12189,chara-ani.com,False
12189,Animation Do,False
10087,Aniplex,False
10087,ufotable,True
10087,Nitroplus,False
10087,Aniplex of America,False
10087,Seikaisha,False
10087,Notes,False
10087,ufotable,False
98460,Science SARU,True
98460,Aniplex,False
98460,Netflix,False
98460,Dynamic Planning,False
106286,CoMix Wave,True
106286,JR Higashi Nihon Kikaku,False
106286,Toho,False
106286,Lawson Entertainment,False
106286,Kadokawa Shoten,False
106286,STORY Inc.,False
106286,GKIDS,False
106286,Madman Entertainment,False
14741,Kyoto Animation,True
14741,Lantis,False
14741,Pony Canyon,False
14741,TBS,False
14741,Rakuonsha,False
14741,Sentai Filmworks,False
14741,Animation Do,False
21804,J.C.STAFF,True
21804,EGG FIRM,True
145139,ufotable,True
145139,Aniplex,False
145139,Shueisha,False
145139,Aniplex of America,False
145139,ufotable,False
5081,Aniplex,False
5081,Shaft,True
5081,Kodansha,False
5081,Aniplex of America,False
5081,Hanabee Entertainment,False
129874,ufotable,True
129874,Aniplex,False
129874,Shueisha,False
129874,Aniplex of America,False
129874,ufotable,False
20474,David Production,True
20474,Warner Bros. Japan,False
20474,ONE MUSIC,False
115230,Telecom Animation Film,True
115230,Crunchyroll,False
115230,Line Webtoon,False
21776,Kyoto Animation,True
21776,Lantis,False
21776,Pony Canyon,False
21776,ABC Animation,False
21776,Futabasha,False
120377,TRIGGER,True
120377,CD PROJEKT RED,False
120377,Netflix,False
108725,CloverWorks,True
108725,Aniplex,False
108725,Shueisha,False
108725,Dentsu,False
108725,Fuji TV,False
108725,Aniplex of America,False
113936,TMS Entertainment,True
171018,Science SARU,True
171018,Mainichi Broadcasting System,False
171018,Science SARU,False
171018,Shueisha,False
171018,Dentsu,False
171018,Aniplex,False
171018,Shogakukan-Shueisha Productions,False
99578,A-1 Pictures,True
99578,Aniplex,False
99578,Fuji TV,False
99578,Kanetsuu Investment,False
99578,Christmas Holly,False
99578,Dentsu,False
99578,Ichijinsha,False
20829,WIT STUDIO,True
20829,Shueisha,False
20829,10GAUGE,False
20829,Rakuonsha,False
20829,NBCUniversal Entertainment Japan,False
19,MADHOUSE,True
19,VAP,False
19,Viz Media,False
19,Nippon Television Network,False
9756,Aniplex,False
9756,Shaft,True
9756,Mainichi Broadcasting System,False
9756,Movic,False
9756,Nitroplus,False
9756,Aniplex of America,False
9756,Madoka Partners,False
9756,Houbunsha,False
9756,Manga Entertainment,False
21128,bones,True
21128,Funimation,False
21128,Kodansha,False
21128,Shouchiku,False
21128,Avex Entertainment,False
21128,Dentsu,False
21128,A-Sketch,False
21128,Ai Addiction,False
142838,WIT STUDIO,True
142838,CloverWorks,True
142838,Toho,False
142838,Shueisha,False
142838,TV Tokyo,False
142838,Shogakukan-Shueisha Productions,False
100388,MAPPA,True
100388,Aniplex,False
100388,Dentsu,False
100388,Shogakukan,False
100388,Movic,False
100388,Fuji TV,False
114535,Brain's Base,True
114535,NHK Enterprises,False
114535,NHK,False
128893,MAPPA,True
128893,Twin Engine,False
133965,OLM,True
133965,Half H.P Studio,False
133965,Shogakukan-Shueisha Productions,False
113813,TMS Entertainment,True
113813,DMM pictures,False
113813,Kodansha,False
113813,Mainichi Broadcasting System,False
21450,David Production,True
21450,Warner Bros. Japan,False
21450,ONE MUSIC,False
105334,TMS Entertainment,True
105334,Funimation,False
105334,TV Tokyo,False
11617,TNK,True
11617,Media Factory,False
11617,Showgate,False
11617,Fujimishobou,False
11617,AT-X,False
11617,Lantis,False
11617,Genco,False
100240,Studio Pierrot,True
100240,Marvelous Entertainment,False
100240,TC Entertainment,False
100240,Studio Pierrot,False
108511,8-bit,True
108511,Funimation,False
108511,Kodansha,False
108511,BS11,False
108511,ADK Marketing Solutions,False
108511,Sony Music Solutions,False
108511,Bandai Namco Arts,False
108511,BANDAI SPIRITS,False
108511,Micro Magazine Sha,False
103572,Tezuka Productions,True
150672,Doga Kobo,True
150672,KADOKAWA,False
150672,Shueisha,False
150672,Doga Kobo,False
150672,CyberAgent,False
116006,MAPPA,True
116006,Crunchyroll,False
116006,Line Webtoon,False
137822,8-bit,True
137822,Bandai Namco Filmworks,False
137822,Kodansha,False
137822,Bandai Namco Music Live,False
137822,TV Asahi,False
137822,Crunchyroll,False
137822,BANDAI SPIRITS,False
137822,Toy's Factory,False
127720,Studio Bind,True
127720,Hakuhodo DY Music & Pictures,False
127720,Toho,False
127720,KADOKAWA,False
127720,Frontier Works,False
127720,Nippon BS Broadcasting,False
127720,GREE,False
127720,EGG FIRM,False
101165,WHITE FOX,True
101165,Good Smile Film,False
101165,SB Creative,False
101165,Hakuhodo DY Music & Pictures,False
101165,Sony Pictures Entertainment,False
101165,AT-X,False
101165,Bushiroad,False
101165,Magic Capsule,False
101165,Frontier Works,False
164,Studio Ghibli,True
164,Tokuma Shoten,False
164,GKIDS,False
164,Nippon Television Network,False
6746,Aniplex,False
6746,Brain's Base,True
6746,Movic,False
6746,Aniplex of America,False
6746,ASCII Media Works,False
6746,Hakuhodo DY Media Partners,False
6746,Mainichi Broadcasting System,False
106625,Production I.G,True
2167,Sentai Filmworks,False
2167,Animation Do,False
2167,Kyoto Animation,True
2167,Pony Canyon,False
2167,TBS,False
2167,Movic,False
2167,Key,False
116589,A-1 Pictures,True
116589,Aniplex,False
116589,KADOKAWA,False
116589,BANDAI SPIRITS,False
102883,David Production,True
102883,Warner Bros. Japan,False
102883,ONE MUSIC,False
114236,David Production,True
114236,Funimation,False
114236,DMM pictures,False
114236,bilibili,False
114236,Kodansha,False
114236,Mainichi Broadcasting System,False
918,Sunrise,True
918,TV Tokyo,False
918,Aniplex,False
918,Dentsu,False
918,Trinity Sound,False
918,Audio Highs,False
918,Miracle Robo,False
124845,CloverWorks,True
124845,Aniplex,False
124845,D.N. Dream Partners,False
124845,NTV Music,False
124845,Nippon Television Network,False
99539,A-1 Pictures,True
100182,A-1 Pictures,True
7054,J.C.STAFF,True
7054,NBCUniversal Entertainment Japan,False
7054,Hakusensha,False
7054,Half H.P Studio,False
7054,Sentai Filmworks,False
119661,WHITE FOX,True
119661,KADOKAWA,False
119661,Hakuhodo DY Music & Pictures,False
119661,AT-X,False
119661,Kadokawa Media House,False
119661,Memory-Tech,False
20661,MAPPA,True
20661,Aniplex,False
20661,Fuji TV,False
20661,Dentsu,False
20661,KYORAKU,False
20799,David Production,True
20799,Warner Bros. Japan,False
20799,ONE MUSIC,False
18153,Kyoto Animation,True
18153,Lantis,False
18153,Pony Canyon,False
18153,TBS,False
18153,Sentai Filmworks,False
8074,MADHOUSE,True
8074,NBCUniversal Entertainment Japan,False
8074,AT-X,False
8074,Sentai Filmworks,False
8074,Hakuhodo DY Music & Pictures,False
11771,Production I.G,True
11771,Bandai Visual,False
11771,Lantis,False
11771,NAS,False
11771,Mainichi Broadcasting System,False
125367,Aniplex,False
125367,Shueisha,False
125367,A-1 Pictures,True
125367,JR Higashi Nihon Kikaku,False
125367,Mainichi Broadcasting System,False
13759,J.C.STAFF,True
13759,Genco,False
13759,Media Factory,False
13759,Sentai Filmworks,False
13759,ASCII Media Works,False
523,Studio Ghibli,True
523,Studio Fantasia,False
523,Walt Disney Studios,False
523,GKIDS,False
5680,Kyoto Animation,True
5680,Pony Canyon,False
5680,TBS,False
5680,Movic,False
5680,Rakuonsha,False
5680,Animation Do,False
5680,Sentai Filmworks,False
130298,Nexus,True
130298,KADOKAWA,False
130298,Aiming,False
130298,newgin,False
130298,AT-X,False
130298,BS Nippon,False
130298,Sentai Filmworks,False
205,Manglobe,True
205,Fuji TV,False
226,VAP,False
226,Arms,True
226,Genco,False
226,ADV Films,False
226,A Line,False
20698,feel.,True
20698,Sentai Filmworks,False
20698,TBS,False
18897,Aniplex,False
18897,Shaft,True
18897,Mainichi Broadcasting System,False
21518,J.C.STAFF,True
21518,Hakuhodo DY Music & Pictures,False
21518,Dentsu,False
21518,Mainichi Broadcasting System,False
21518,Shueisha,False
21518,Warner Bros. Japan,False
21518,Sentai Filmworks,False
120697,Telecom Animation Film,True
120697,King Records,False
161645,Toho,False
161645,OLM,True
161645,TOHO animation STUDIO,True
161645,Nippon Television Network,False
161645,Imagica Infos,False
161645,Dentsu,False
161645,Shogakukan,False
161645,Square Enix,False
19603,ufotable,True
19603,Aniplex,False
19603,Aniplex of America,False
19603,Notes,False
19603,Studio Mausu,False
19603,ufotable,False
121,bones,True
121,Aniplex,False
121,Square Enix,False
121,Mainichi Broadcasting System,False
98437,MADHOUSE,True
98437,Madman Entertainment,False
98437,Funimation,False
107660,Orange,True
107660,Toho,False
107660,Fuji TV,False
107660,Hakuhodo DY Music & Pictures,False
107660,Akita Shoten,False
107660,Bandai,False
107660,BANDAI SPIRITS,False
107660,Movic,False
107660,BS Fuji,False
107660,Q-Tec,False
4898,Aniplex,False
4898,A-1 Pictures,True
4898,Square Enix,False
4898,Yomiko Advertising,False
4898,Mainichi Broadcasting System,False
4898,Movic,False
4898,Trinity Sound,False
4898,Aniplex of America,False
151801,Aniplex,False
151801,A-1 Pictures,True
151801,Shueisha,False
151801,ADK Marketing Solutions,False
14227,TV Tokyo,False
14227,Aniplex,False
14227,Brain's Base,True
14227,NAS,False
14227,Kodansha,False
14227,Sentai Filmworks,False
17895,J.C.STAFF,True
17895,Genco,False
17895,Starchild Records,False
17895,Sentai Filmworks,False
21613,NUT,True
112301,SILVER LINK.,True
112301,Movic,False
112301,Nippon BS Broadcasting,False
112301,ADK Marketing Solutions,False
112301,AT-X,False
112301,Q-Tec,False
112301,TOKYO MX,False
112301,KADOKAWA,False
112301,Docomo Anime Store,False
112301,Contents Seed,False
112301,Medicos Entertainment,False
112301,Studio Mausu,False
112301,Aniplex,False
112301,Aniplex of America,False
20458,MADHOUSE,True
20458,Aniplex,False
20458,KADOKAWA,False
20458,ASCII Media Works,False
20458,Square Enix,False
20458,Movic,False
176496,Aniplex,False
176496,A-1 Pictures,True
176496,Netmarble,False
176496,D&C MEDIA,False
176496,Kakao piccoma,False
176496,Crunchyroll,False
20872,Doga Kobo,True
20872,MAGES.,False
20872,Hanabee Entertainment,False
20872,Aniplex of America,False
20872,Aniplex,False
20872,Asahi Broadcasting Corporation,False
20872,ASCII Media Works,False
20872,AT-X,False
20872,Bushiroad,False
113538,Production I.G,True
113538,Rakuonsha,False
853,bones,True
853,VAP,False
853,Nomad,False
853,Funimation,False
853,Nippon Television Network,False
853,Hakusensha,False
813,Toei Animation,True
813,Funimation,False
813,Fuji TV,False
104157,CloverWorks,True
104157,Aniplex of America,False
21049,TMS Entertainment,True
21049,Aniplex,False
21049,Hakuhodo DY Music & Pictures,False
21049,NHN Comico,False
21049,C&I Entertainment,False
21049,Lawson,False
116742,8-bit,True
116742,BANDAI SPIRITS,False
116742,Bandai Namco Arts,False
116742,Micro Magazine Sha,False
116742,Sony Music Solutions,False
116742,ADK Marketing Solutions,False
116742,Kodansha,False
116742,BS11,False
141391,LIDENFILMS,True
141391,Fuji TV,False
141391,Aniplex,False
141391,Shogakukan,False
141391,Shogakukan-Shueisha Productions,False
141391,Ultra Super Pictures,False
141391,Tohan,False
141391,Animax Broadcast Japan,False
141391,Dentsu,False
141391,Fuji Creative Corporation,False
141391,Sentai Filmworks,False
6880,Manglobe,True
6880,Funimation,False
6880,AMG MUSIC,False
16782,CoMix Wave,True
16782,Sentai Filmworks,False
1689,CoMix Wave,True
1689,GKIDS,False
140439,bones,True
140439,Warner Bros. Japan,False
140439,KLOCKWORX,False
140439,Hakuhodo DY Music & Pictures,False
140439,BS Fuji,False
140439,Shogakukan,False
140439,Shogakukan-Shueisha Productions,False
153288,Toho,False
153288,Shueisha,False
153288,Production I.G,True
153288,Production I.G,False
153288,Studio Khara,False
136430,Twin Engine,False
136430,MAPPA,True
136430,Dentsu,False
136430,Kodansha,False
139630,bones,True
139630,Toho,False
139630,Shueisha,False
11741,Aniplex,False
11741,ufotable,True
11741,Nitroplus,False
11741,Aniplex of America,False
11741,Seikaisha,False
11741,Notes,False
11741,ufotable,False
32,Gainax,True
32,Production I.G,True
32,TV Tokyo,False
32,Toei Animation,False
32,Kadokawa Shoten,False
32,Movic,False
32,Sega Games,False
32,TV Tokyo Music,False
32,Selecta Visión,False
98436,WIT STUDIO,True
98436,Production I.G,False
98436,Crunchyroll,False
889,MADHOUSE,True
889,Funimation,False
889,Selecta Visión,False
889,Shogakukan-Shueisha Productions,False
100876,MAPPA,True
100876,Netflix,False
100876,Avex Pictures,False
100876,KLOCKWORX,False
100876,Dentsu,False
100876,81 Produce,False
100876,Movic,False
100876,flying DOG,False
100876,Sentai Filmworks,False
100876,Square Enix,False
20807,J.C.STAFF,True
20807,Funimation,False
20596,Production I.G,True
20596,Sony Music Entertainment,False
20596,Toho,False
20596,BS11,False
20596,Animatic,False
20596,Shueisha,False
20596,Mainichi Broadcasting System,False
